policy_id,customer_age,annual_income,claim_history,fraudulent_claim,premium_amount,claim_amount,risk_score,vehicle_age,policy_type_Auto,policy_type_Health,policy_type_Life,policy_type_Property,gender_Female,gender_Male,gender_Other,z_score_claim,anomaly_isoforest,anomaly_autoencoder,fraud_score,final_fraud_flag
POL002608,45.0,0.3433294166666667,1,1,0.6162556160831689,0.6434544230980013,0,2.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4141282694416544,0,0,0.0,0
POL002609,61.0,0.8541602500000001,2,0,0.16827771396545513,0.3561739358632423,2,13.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07044207366906044,1,1,1.0,1
POL002611,37.0,0.6435691666666667,1,0,0.27454062826225534,0.24157963941390714,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.465545510226313,0,0,0.0,0
POL002612,77.0,0.5117513333333334,3,1,0.5433858784185357,0.7516561793965507,0,12.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9202162662150046,0,0,0.0,0
POL002613,41.0,0.275099,2,0,0.08451300590939745,0.49007353071165316,2,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6967256021786984,0,0,0.0,0
POL002614,67.0,0.37285854166666665,1,0,0.5826191656632906,0.5570486672975921,1,14.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.009985884339698,0,0,0.0,0
POL002615,66.0,0.0,2,0,0.35693191721300616,0.32432909167551566,2,8.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.07850461586579432,0,1,0.3,0
POL002616,68.0,0.26629858333333334,1,0,0.1679235812365083,0.4112157022660281,1,10.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.32788685322321637,0,0,0.0,0
POL002617,49.0,0.12323283333333335,0,0,0.29494637198717727,0.18888793294118525,1,3.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.711998443039814,0,0,0.0,0
POL002618,58.0,0.46085075,0,0,0.4194763762675642,0.19547415071576255,1,11.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6811929748674499,0,0,0.0,0
POL002619,53.0,0.1431116666666667,2,0,0.49837560856939617,0.5199635273213127,2,6.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8365289568119316,0,0,0.0,0
POL002620,75.0,0.46522166666666676,1,1,0.9208605733254911,0.419911159720397,0,6.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3685577886557907,0,0,0.0,0
POL002621,70.0,0.33615908333333333,1,1,0.742211389524446,0.34423349428611716,0,9.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.014593496297701182,0,0,0.0,0
POL002622,51.0,0.2751345833333334,1,0,0.0761847279490788,0.15791562019857258,1,12.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8568640741308381,0,0,0.0,0
POL002623,53.0,0.4559681666666666,3,0,0.05079649069862688,0.05516394437641501,2,10.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.337460614897317,0,0,0.0,0
POL002624,19.0,0.3190371666666667,2,0,0.07453724090571756,0.3907243739557416,2,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23204353560493332,0,0,0.0,0
POL002625,32.0,0.14820108333333332,0,0,0.2392597702140501,0.5304229047165019,1,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8854502085042085,0,0,0.0,0
POL002626,50.0,0.9586193333333335,0,0,0.24563261962757554,0.01573345873271977,1,6.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5218873393227281,1,0,0.7,1
POL002627,53.0,0.27350683333333337,3,0,0.6774589898902805,0.14761377774687315,2,9.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.905048493569186,0,0,0.0,0
POL002628,23.0,0.0,2,0,0.015355503068637089,0.5388162565061735,2,1.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9247081164972037,1,1,1.0,1
POL002629,56.0,0.19956275,2,1,0.9490356811820027,0.4839858462121095,0,10.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.668251904904678,0,0,0.0,0
POL002630,59.0,0.11098400000000003,2,0,0.35386328013130625,0.5183394638390518,2,9.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8289327858948691,0,0,0.0,0
POL002632,68.0,0.44201100000000004,3,1,0.7450844837514665,0.7686581676368225,0,11.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9997390250318,0,0,0.0,0
POL002633,50.0,0.45806516666666675,1,0,0.561620634544262,0.23156575983896074,1,5.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5123830517541128,0,0,0.0,0
POL002634,71.0,0.29791200000000007,1,0,0.15271435038200143,0.200694410888061,1,7.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.656776448707332,0,0,0.0,0
POL002635,78.0,0.31680200000000003,0,0,0.2019711335634683,0.4381506419057877,1,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4538686312628005,0,0,0.0,0
POL002636,29.0,0.2977226666666667,1,0,0.1383088468514521,0.34795972605419745,1,2.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03202205971045843,0,0,0.0,0
POL002637,20.0,0.35808475000000006,4,0,0.2133957633407958,0.385799540909389,0,0.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20900879960679677,0,0,0.0,0
POL002638,62.0,0.5490278333333334,2,0,0.15761215999408754,0.31155304704401976,2,10.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.13826152791073645,0,0,0.0,0
POL002639,35.0,0.44501575000000004,1,0,0.1783412422976131,0.3008870278027568,1,4.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.18814929772163339,0,0,0.0,0
POL002640,57.0,0.4791901666666668,0,0,0.3576232458882111,0.18429977681894913,1,14.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7334584527496285,0,0,0.0,0
POL002641,38.0,0.47907475,0,0,0.23355669357048936,0.34856943735668144,1,6.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03487383940646263,0,0,0.0,0
POL002642,32.0,0.5592588333333334,4,1,0.77035262381558,0.8259871371343646,0,3.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.2678816534198067,0,0,0.0,0
POL002643,50.0,0.43503125,2,0,0.020941561940893708,0.2081185888483331,2,12.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6220516209398798,0,0,0.0,0
POL002644,52.0,0.44976000000000005,1,0,0.5134447260398414,0.36905330141777515,1,14.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13068224477331258,0,0,0.0,0
POL002645,43.0,0.6226680000000001,0,0,0.6428663811022457,0.37258349843073973,1,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14719390221422282,0,0,0.0,0
POL002646,25.0,0.23644874999999999,3,0,0.6901015283136815,0.33774981172413543,2,2.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.015732387789187882,0,0,0.0,0
POL002647,53.0,0.19672033333333339,2,0,0.1386752972405362,0.39488785358443057,2,8.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2515172219568996,0,0,0.0,0
POL002648,65.0,0.12793300000000002,3,0,0.2657689145369945,0.24104732058989567,2,10.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4680353049995641,0,0,0.0,0
POL002650,88.0,0.37285854166666665,4,0,0.14666637925459677,0.05570804885704665,0,10.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.33491569551654,1,0,0.7,1
POL002651,59.0,0.47128208333333343,1,0,0.3734668362397879,0.28308204349142996,1,13.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.27142787979785704,0,0,0.0,0
POL002652,61.0,0.3522514166666667,1,0,0.5534878994386228,0.34297557186952327,1,14.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.008709863187775065,0,0,0.0,0
POL002653,31.0,0.61138325,1,0,0.019435727989111196,0.24707214825413173,1,4.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4398556056323481,0,0,0.0,0
POL002654,31.0,0.23501725,1,0,0.07250482698306629,0.009862630314987384,1,6.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5493467438182729,0,0,0.0,0
POL002655,19.0,0.332642,0,0,0.13588226780440787,0.4102661711976623,1,1.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32344564734355014,0,0,0.0,0
POL002656,72.0,0.6087923333333334,1,0,0.31533517892941054,0.26655501721295144,1,14.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.34872911693136055,0,1,0.3,0
POL002657,54.0,0.66315325,0,1,0.8147454709503383,0.4844246654936009,0,11.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6703043777915573,0,0,0.0,0
POL002658,22.0,0.2333015833333334,3,0,0.298503096351817,0.5691992864177772,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.066817517211935,0,0,0.0,0
POL002659,55.0,0.41287108333333333,1,0,0.11159954055127685,0.5515781583497251,1,5.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9843988790131146,0,0,0.0,0
POL002660,62.0,0.43633725,2,0,0.5884484983232585,0.09281990298833179,2,13.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1613338188783817,0,0,0.0,0
POL002661,58.0,0.4528445,0,0,0.33666166774959433,0.41389851056800175,1,5.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3404350513830179,0,0,0.0,0
POL002662,79.0,0.32029675,0,0,0.04903044617644434,0.30286191099707827,1,5.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.17891225098721805,0,0,0.0,0
POL002663,71.0,0.6419548333333334,1,0,0.3203777210481097,0.1692730646282195,1,9.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.803742327345091,0,0,0.0,0
POL002664,77.0,0.0,1,0,0.33243978973754146,0.40053200453983484,1,14.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.27791639650103056,0,1,0.3,0
POL002665,78.0,0.28726450000000003,1,0,0.2073400936758053,0.2620690034480902,1,12.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.3697113800426178,0,0,0.0,0
POL002666,64.0,0.4683189166666667,1,0,0.2545059540489688,0.5258767841028777,1,12.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8641868098945696,0,0,0.0,0
POL002667,31.0,0.47025516666666667,2,0,0.6721700945688356,0.41180655651791975,2,2.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.330650433547179,0,0,0.0,0
POL002668,73.0,0.6568248333333333,5,0,0.17097682124303668,0.2970496180072261,0,14.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.20609786993205115,1,1,1.0,1
POL002669,56.0,0.62463025,0,0,0.4684775680011825,0.26444459896749783,1,11.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.35860009665232334,0,0,0.0,0
POL002670,42.0,0.3155121666666667,2,1,0.6355804851310445,0.3535178417162744,0,6.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0580188246196506,0,0,0.0,0
POL002671,37.0,0.6458065000000001,1,0,0.29231655154786795,0.09408921820632518,1,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1553968986478473,0,0,0.0,0
POL002672,19.0,0.22624133333333335,3,0,0.6455454721821041,0.02631776408808285,2,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.4723817667906771,0,0,0.0,0
POL002673,56.0,0.5689348333333333,1,0,0.532885073151504,0.03706078295259769,1,8.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.4221338495439446,0,0,0.0,0
POL002674,23.0,0.7521921666666667,1,0,0.014276168099107894,0.03920498674702912,1,2.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.4121048459480743,1,0,0.7,1
POL002675,34.0,0.6281133333333334,2,0,0.3361628025140344,0.008175317142198265,2,3.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.5572387501290577,0,0,0.0,0
POL002676,76.0,0.3970355,2,0,0.07867135558929225,0.4631499838732931,2,9.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5707971112597223,0,0,0.0,0
POL002678,74.0,0.056543500000000024,1,1,0.6109282280737951,0.5700686750211257,0,8.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0708838757604253,0,0,0.0,0
POL002679,45.0,0.43969575000000005,3,0,0.5231879952084302,0.09811009138990998,2,2.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1365902200469438,0,0,0.0,0
POL002680,19.0,0.14266308333333333,4,0,0.17230250941531144,0.4923403053349345,0,2.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7073279016928375,0,0,0.0,0
POL002681,52.0,0.20976358333333334,1,0,0.6875887256456763,0.055018195089545446,1,9.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3381423225437201,0,0,0.0,0
POL002682,54.0,0.1269279166666667,4,0,0.08859015141483723,0.18845304221190057,0,12.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.714032541057518,1,0,0.7,1
POL002683,22.0,0.2790849166666667,1,0,0.2849059392677767,0.21692483147493166,1,1.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5808625141965625,0,0,0.0,0
POL002685,57.0,0.432003,3,0,0.29956549453865744,0.08030314280247985,2,5.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2198779895577552,0,0,0.0,0
POL002687,73.0,0.37285854166666665,1,0,0.15610940545733934,0.004901261733112234,1,10.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.5725523660997396,0,0,0.0,0
POL002688,53.0,0.3316239166666667,6,1,0.9957688837428442,0.809000470247699,0,7.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.188430556592795,0,1,0.3,0
POL002689,62.0,0.37285854166666665,1,0,0.5538620483652925,0.024704700552000868,1,5.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.4799264880740488,0,0,0.0,0
POL002690,40.0,0.42214425,1,0,0.47666265316240525,0.564241453532888,1,5.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.043628432312726,0,0,0.0,0
POL002691,64.0,0.7840735000000001,0,0,0.37694657522856956,0.5081829778190013,1,13.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7814282366160067,0,0,0.0,0
POL002692,48.0,0.44482508333333337,1,0,0.6770309512005099,0.24259595586978733,1,3.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.460791931570667,0,0,0.0,0
POL002693,28.0,0.2994050833333334,3,0,0.5269448815503006,0.0834664130393362,2,2.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2050825448978162,0,0,0.0,0
POL002694,27.0,0.05677891666666668,1,0,0.6000871474454712,0.5095626853540037,1,2.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7878814906703664,0,0,0.0,0
POL002695,20.0,0.3292890833333334,2,0,0.00850226490975775,0.3769870125992597,2,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.16779029307279905,0,0,0.0,0
POL002696,71.0,0.42394333333333334,0,0,0.14947326605837954,0.295405518908711,1,7.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.21378775268190756,0,0,0.0,0
POL002697,31.0,0.294254,0,0,0.49844951453021985,0.18689851410369884,1,4.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.721303476790178,0,0,0.0,0
POL002698,33.0,0.028044833333333352,0,1,0.5604042656057056,0.7121750154293887,0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7355525059772325,0,0,0.0,0
POL002699,27.0,0.1977989166666667,0,0,0.24495052919747362,0.24293852562221388,1,1.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.45918964297858234,0,0,0.0,0
POL002700,46.0,0.6780288333333334,3,0,0.40899404749073864,0.27233627464037047,2,4.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.32168865945301217,0,0,0.0,0
POL002701,27.0,0.67375025,3,1,0.6288273279607806,0.8113929585415957,0,1.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1996208519205434,1,0,0.7,1
POL002702,29.0,0.1902835,2,0,0.1526496826662807,0.5574650938315051,2,2.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0119336204722782,0,0,0.0,0
POL002703,47.0,0.5151576666666667,0,0,0.6085062681493023,0.5634439574349225,1,3.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0398983338701435,0,0,0.0,0
POL002704,58.0,0.12946400000000002,2,0,0.4346609718017966,0.5313952213876667,2,8.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8899979886250914,0,0,0.0,0
POL002705,18.0,0.6675659166666668,3,0,0.47457019064658473,0.46953977403753405,2,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6006838359733222,0,0,0.0,0
POL002706,22.0,0.4260908333333333,1,0,0.5737504503644486,0.2654821296052944,1,2.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.35374729370313074,0,0,0.0,0
POL002707,95.0,0.572842,2,0,0.07067257503764585,0.05158581902652832,2,13.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.354196445742166,0,0,0.0,0
POL002709,60.0,0.5161744166666666,3,0,0.05949429846306395,0.23525859891328385,2,12.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4951106747293456,0,0,0.0,0
POL002710,29.0,0.37340125,4,0,0.050522422760572394,0.4021026397120842,0,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.28526266919730947,0,0,0.0,0
POL002711,50.0,0.55248525,0,0,0.4994087523134106,0.12916961799151194,1,10.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9913166668602285,0,0,0.0,0
POL002712,74.0,0.5655974166666667,3,0,0.5468625379922829,0.4475701315318563,2,12.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4979260550843798,0,0,0.0,0
POL002713,71.0,0.38870516666666666,0,0,0.03603377502409641,0.0998276544146909,1,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1285567272435095,0,0,0.0,0
POL002714,37.0,0.2498271666666667,1,0,0.5834105753271108,0.47323457738796054,1,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6179654004326773,0,0,0.0,0
POL002715,45.0,0.5374366666666667,0,0,0.19459439484875451,0.5336042462935092,1,5.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.900330177562354,0,0,0.0,0
POL002716,74.0,0.3624678333333333,0,0,0.4534638800013549,0.5269316003703839,1,5.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8691204622681336,0,0,0.0,0
POL002717,60.0,0.19316983333333332,2,0,0.4747688129162984,0.20281543622447273,2,12.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6468558568395961,0,0,0.0,0
POL002718,54.0,0.18330158333333335,3,0,0.4822148384692844,0.22810981246270326,2,9.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5285474241676105,0,0,0.0,0
POL002719,64.0,0.06725741666666668,1,0,0.4012200642365976,0.49052059995277875,1,9.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6988166622908459,0,0,0.0,0
POL002720,54.0,0.26868933333333334,0,0,0.07815247415600932,0.4050895179548585,1,8.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2992330822312779,0,0,0.0,0
POL002721,29.0,0.6047275000000001,2,0,0.07708545684661741,0.3082259561801429,2,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.15382320461528468,0,0,0.0,0
POL002723,50.0,0.26463175000000005,0,1,0.6272106350677624,0.950376099945511,0,12.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8496814611429993,1,0,0.7,1
POL002724,66.0,0.5426783333333334,2,1,0.9887324203894228,0.9692351148139025,0,9.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.9378900206189518,1,1,1.0,1
POL002725,73.0,0.20156733333333338,0,0,0.10573941374096577,0.3979179459014789,1,5.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26568975855179655,0,0,0.0,0
POL002726,61.0,0.39486466666666664,1,0,0.6845678194970084,0.29977131897604636,1,11.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.19336776056741406,0,0,0.0,0
POL002727,73.0,0.3375770000000001,1,1,0.8164838007372119,0.7086837110832708,0,7.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7192227597411576,0,0,0.0,0
POL002728,45.0,0.5373189166666668,3,0,0.537829073989105,0.08915809947644183,2,5.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1784610344366644,0,0,0.0,0
POL002729,64.0,0.04641075,3,0,0.5852951773281148,0.2077724833989205,2,14.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6236704469142222,0,0,0.0,0
POL002730,32.0,0.19787549999999998,4,1,0.7536129236890161,0.7615007383713871,0,4.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9662618508813496,0,0,0.0,0
POL002731,23.0,0.033698833333333345,1,0,0.6751417300769544,0.08525547571427954,1,1.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1967146294753916,0,0,0.0,0
POL002732,61.0,0.3209173333333334,0,0,0.23069437729608883,0.27588257871738264,1,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3051016650484831,0,0,0.0,0
POL002733,76.0,0.62738075,2,0,0.06063984085583102,0.1913004568513361,2,8.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7007144358792718,0,0,0.0,0
POL002734,78.0,0.26969850000000006,1,0,0.1664593193876891,0.5519332994692133,1,12.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9860599671865604,0,0,0.0,0
POL002735,37.0,0.2686075,4,0,0.06840766527990341,0.22089895488725642,0,2.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5622744965388448,0,0,0.0,0
POL002736,67.0,0.55660925,3,0,0.33714359620246537,0.1323717808952149,2,9.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9763393109954542,0,0,0.0,0
POL002737,31.0,0.5976145,1,0,0.6681930300520114,0.27985984497147276,1,6.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.28649894749542515,0,0,0.0,0
POL002738,19.0,0.3565476666666667,4,1,0.8148132180810932,0.6980392988791447,0,1.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6694360517107245,0,0,0.0,0
POL002739,26.0,0.5176489166666667,1,0,0.2251283346215553,0.2220386278824278,1,1.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.556943946991095,0,0,0.0,0
POL002740,54.0,0.1506345,2,0,0.6276402134650501,0.42868243823235574,2,5.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4095833590634481,0,0,0.0,0
POL002741,37.0,0.662078,3,0,0.4246836670905995,0.3507592123567109,2,6.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04511599148476607,0,0,0.0,0
POL002742,43.0,0.8226471666666668,0,0,0.6440581147205275,0.006339111840774206,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5658271639815855,0,0,0.0,0
POL002743,46.0,0.4835865833333334,3,0,0.6684301450096539,0.29139014569821564,2,3.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.23256870646596564,0,0,0.0,0
POL002744,18.0,0.0,2,0,0.6486679990269049,0.47590992144074146,2,2.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.630478686341046,0,1,0.3,0
POL002745,72.0,0.37285854166666665,0,1,0.8944284143784047,0.8852340258192307,0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.544994892939187,0,0,0.0,0
POL002746,52.0,0.5026719166666668,2,0,0.3473949688517169,0.27528229594019477,2,10.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3079093450584665,0,0,0.0,0
POL002747,23.0,0.37285854166666665,0,1,0.9302173759072727,0.7961521402555994,0,1.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.128335546955028,1,0,0.7,1
POL002748,50.0,0.6400413333333335,0,0,0.6519167818881124,0.3140649633250008,1,13.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12651263656005973,0,0,0.0,0
POL002749,70.0,0.49753274999999997,1,0,0.37730378737255066,0.04323332417980669,1,9.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3932632550957378,0,0,0.0,0
POL002750,76.0,0.22781758333333335,1,0,0.6893609289979277,0.4680209957544135,1,9.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5935801115501573,0,0,0.0,0
POL002751,22.0,0.3817218333333333,1,0,0.6359469355201286,0.5013154757064223,1,2.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.749307127810692,0,0,0.0,0
POL002752,50.0,0.18878475,3,1,0.7748932212836848,0.883089036314358,0,14.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5349622143694823,1,0,0.7,1
POL002753,66.0,0.3369615,1,0,0.606222881901354,0.5729915178629305,1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.084554778426837,0,0,0.0,0
POL002754,68.0,0.25945975,2,0,0.37020111659589144,0.32493526728101363,2,8.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07566937355204789,0,0,0.0,0
POL002755,31.0,0.6197420833333334,2,0,0.5142299768735932,0.015832851103549955,2,6.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.5214224551325934,0,0,0.0,0
POL002756,29.0,0.37285854166666665,1,0,0.3329186387753782,0.27145117182819495,1,1.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3258285174782037,0,0,0.0,0
POL002758,37.0,0.0,0,1,0.5611695002417341,0.7425973308630596,0,3.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.8778456553837166,0,0,0.0,0
POL002759,70.0,0.32392241666666677,2,0,0.06606423043878584,0.3127728625042084,2,14.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.13255613103181063,0,0,0.0,0
POL002760,67.0,0.05866341666666669,3,1,0.680187351610688,0.45857557768378054,0,7.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5494014135920215,0,0,0.0,0
POL002761,41.0,0.38462741666666667,0,0,0.5235960177004775,0.10011993869887136,1,6.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.1271896369768684,0,0,0.0,0
POL002762,76.0,0.5310283333333333,3,0,0.08711973073594939,0.2961802294038775,2,7.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2101642284805416,0,0,0.0,0
POL002763,60.0,0.6862795833333334,2,1,0.7610866639773108,0.47686888103440345,0,14.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6349639919067329,1,0,0.7,1
POL002764,79.0,0.4169571666666667,0,0,0.4698940989169697,0.2980270417962597,1,13.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2015262024812404,0,0,0.0,0
POL002765,51.0,0.3347593333333333,0,0,0.2836372202736368,0.1272010204807212,1,6.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0005243138039634,0,0,0.0,0
POL002766,42.0,0.0,1,0,0.6292907799234457,0.40141985733855506,1,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28206911693464487,0,1,0.3,0
